
---------- Begin Simulation Statistics ----------
final_tick                               118204828672                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 270644                       # Simulator instruction rate (inst/s)
host_mem_usage                                8595016                       # Number of bytes of host memory used
host_op_rate                                   323729                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   964.82                       # Real time elapsed on the host
host_tick_rate                              122514698                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   261123586                       # Number of instructions simulated
sim_ops                                     312340919                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.118205                       # Number of seconds simulated
sim_ticks                                118204828672                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  62626221                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 61925989                       # number of cc regfile writes
system.cpu.committedInsts                   261123586                       # Number of Instructions Simulated
system.cpu.committedOps                     312340919                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.951004                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.951004                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                         7220553                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1872519                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 33205039                       # Number of branches executed
system.cpu.iew.exec_nop                        244239                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.316001                       # Inst execution rate
system.cpu.iew.exec_refs                    105343722                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   37282887                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8089588                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              67822985                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             177305                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             38642653                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           335652048                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              68060835                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           4173709                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             326801785                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 535603                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 60249                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1808759                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                751576                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          22480                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1044370                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         828149                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 304470639                       # num instructions consuming a value
system.cpu.iew.wb_count                     322478486                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.639239                       # average fanout of values written-back
system.cpu.iew.wb_producers                 194629444                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.298591                       # insts written-back per cycle
system.cpu.iew.wb_sent                      322836204                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                359559379                       # number of integer regfile reads
system.cpu.int_regfile_writes               212814378                       # number of integer regfile writes
system.cpu.ipc                               1.051521                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.051521                       # IPC: Total IPC of All Threads
system.l3cache.demand_avg_miss_latency::total 157932.906230                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::.cpu.inst 90292.398785                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::.cpu.data 99308.257852                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::.cpu.dcache.prefetcher 173996.655413                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::.cpu.l2cache.prefetcher 169290.011936                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::total 157932.906230                       # average overall miss latency
system.l3cache.blocked_cycles::no_mshrs             0                       # number of cycles access was blocked
system.l3cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.l3cache.blocked::no_mshrs                    0                       # number of cycles access was blocked
system.l3cache.blocked::no_targets                  0                       # number of cycles access was blocked
system.l3cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.l3cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l3cache.writebacks::.writebacks          52252                       # number of writebacks
system.l3cache.writebacks::total                52252                       # number of writebacks
system.l3cache.demand_mshr_misses::.cpu.inst         3458                       # number of demand (read+write) MSHR misses
system.l3cache.demand_mshr_misses::.cpu.data         2738                       # number of demand (read+write) MSHR misses
system.l3cache.demand_mshr_misses::.cpu.dcache.prefetcher        15787                       # number of demand (read+write) MSHR misses
system.l3cache.demand_mshr_misses::.cpu.l2cache.prefetcher        12399                       # number of demand (read+write) MSHR misses
system.l3cache.demand_mshr_misses::total        34382                       # number of demand (read+write) MSHR misses
system.l3cache.overall_mshr_misses::.cpu.inst         3458                       # number of overall MSHR misses
system.l3cache.overall_mshr_misses::.cpu.data         2738                       # number of overall MSHR misses
system.l3cache.overall_mshr_misses::.cpu.dcache.prefetcher        15787                       # number of overall MSHR misses
system.l3cache.overall_mshr_misses::.cpu.l2cache.prefetcher        12399                       # number of overall MSHR misses
system.l3cache.overall_mshr_misses::total        34382                       # number of overall MSHR misses
system.l3cache.demand_mshr_miss_latency::.cpu.inst    262850875                       # number of demand (read+write) MSHR miss cycles
system.l3cache.demand_mshr_miss_latency::.cpu.data    232807370                       # number of demand (read+write) MSHR miss cycles
system.l3cache.demand_mshr_miss_latency::.cpu.dcache.prefetcher   2521190339                       # number of demand (read+write) MSHR miss cycles
system.l3cache.demand_mshr_miss_latency::.cpu.l2cache.prefetcher   1920960713                       # number of demand (read+write) MSHR miss cycles
system.l3cache.demand_mshr_miss_latency::total   4937809297                       # number of demand (read+write) MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::.cpu.inst    262850875                       # number of overall MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::.cpu.data    232807370                       # number of overall MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::.cpu.dcache.prefetcher   2521190339                       # number of overall MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::.cpu.l2cache.prefetcher   1920960713                       # number of overall MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::total   4937809297                       # number of overall MSHR miss cycles
system.l3cache.demand_mshr_miss_rate::.cpu.inst     0.009409                       # mshr miss rate for demand accesses
system.l3cache.demand_mshr_miss_rate::.cpu.data     0.006530                       # mshr miss rate for demand accesses
system.l3cache.demand_mshr_miss_rate::.cpu.dcache.prefetcher     0.054258                       # mshr miss rate for demand accesses
system.l3cache.demand_mshr_miss_rate::.cpu.l2cache.prefetcher     0.103943                       # mshr miss rate for demand accesses
system.l3cache.demand_mshr_miss_rate::total     0.028722                       # mshr miss rate for demand accesses
system.l3cache.overall_mshr_miss_rate::.cpu.inst     0.009409                       # mshr miss rate for overall accesses
system.l3cache.overall_mshr_miss_rate::.cpu.data     0.006530                       # mshr miss rate for overall accesses
system.l3cache.overall_mshr_miss_rate::.cpu.dcache.prefetcher     0.054258                       # mshr miss rate for overall accesses
system.l3cache.overall_mshr_miss_rate::.cpu.l2cache.prefetcher     0.103943                       # mshr miss rate for overall accesses
system.l3cache.overall_mshr_miss_rate::total     0.028722                       # mshr miss rate for overall accesses
system.l3cache.demand_avg_mshr_miss_latency::.cpu.inst 76012.398785                       # average overall mshr miss latency
system.l3cache.demand_avg_mshr_miss_latency::.cpu.data 85028.257852                       # average overall mshr miss latency
system.l3cache.demand_avg_mshr_miss_latency::.cpu.dcache.prefetcher 159700.407867                       # average overall mshr miss latency
system.l3cache.demand_avg_mshr_miss_latency::.cpu.l2cache.prefetcher 154928.680781                       # average overall mshr miss latency
system.l3cache.demand_avg_mshr_miss_latency::total 143616.115904                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::.cpu.inst 76012.398785                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::.cpu.data 85028.257852                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::.cpu.dcache.prefetcher 159700.407867                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::.cpu.l2cache.prefetcher 154928.680781                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::total 143616.115904                       # average overall mshr miss latency
system.l3cache.replacements                     53005                       # number of replacements
system.l3cache.WritebackDirty_hits::.writebacks       847800                       # number of WritebackDirty hits
system.l3cache.WritebackDirty_hits::total       847800                       # number of WritebackDirty hits
system.l3cache.WritebackDirty_accesses::.writebacks       847800                       # number of WritebackDirty accesses(hits+misses)
system.l3cache.WritebackDirty_accesses::total       847800                       # number of WritebackDirty accesses(hits+misses)
system.l3cache.CleanEvict_mshr_misses::.writebacks          458                       # number of CleanEvict MSHR misses
system.l3cache.CleanEvict_mshr_misses::total          458                       # number of CleanEvict MSHR misses
system.l3cache.CleanEvict_mshr_miss_rate::.writebacks          inf                       # mshr miss rate for CleanEvict accesses
system.l3cache.CleanEvict_mshr_miss_rate::total          inf                       # mshr miss rate for CleanEvict accesses
system.l3cache.UpgradeReq_hits::.cpu.data          518                       # number of UpgradeReq hits
system.l3cache.UpgradeReq_hits::total             518                       # number of UpgradeReq hits
system.l3cache.UpgradeReq_accesses::.cpu.data          518                       # number of UpgradeReq accesses(hits+misses)
system.l3cache.UpgradeReq_accesses::total          518                       # number of UpgradeReq accesses(hits+misses)
system.l3cache.ReadExReq_hits::.cpu.data       264801                       # number of ReadExReq hits
system.l3cache.ReadExReq_hits::.cpu.dcache.prefetcher          307                       # number of ReadExReq hits
system.l3cache.ReadExReq_hits::total           265108                       # number of ReadExReq hits
system.l3cache.ReadExReq_misses::.cpu.data         1336                       # number of ReadExReq misses
system.l3cache.ReadExReq_misses::total           1336                       # number of ReadExReq misses
system.l3cache.ReadExReq_miss_latency::.cpu.data    139785637                       # number of ReadExReq miss cycles
system.l3cache.ReadExReq_miss_latency::total    139785637                       # number of ReadExReq miss cycles
system.l3cache.ReadExReq_accesses::.cpu.data       266137                       # number of ReadExReq accesses(hits+misses)
system.l3cache.ReadExReq_accesses::.cpu.dcache.prefetcher          307                       # number of ReadExReq accesses(hits+misses)
system.l3cache.ReadExReq_accesses::total       266444                       # number of ReadExReq accesses(hits+misses)
system.l3cache.ReadExReq_miss_rate::.cpu.data     0.005020                       # miss rate for ReadExReq accesses
system.l3cache.ReadExReq_miss_rate::total     0.005014                       # miss rate for ReadExReq accesses
system.l3cache.ReadExReq_avg_miss_latency::.cpu.data 104629.967814                       # average ReadExReq miss latency
system.l3cache.ReadExReq_avg_miss_latency::total 104629.967814                       # average ReadExReq miss latency
system.l3cache.ReadExReq_mshr_misses::.cpu.data         1336                       # number of ReadExReq MSHR misses
system.l3cache.ReadExReq_mshr_misses::total         1336                       # number of ReadExReq MSHR misses
system.l3cache.ReadExReq_mshr_miss_latency::.cpu.data    120707557                       # number of ReadExReq MSHR miss cycles
system.l3cache.ReadExReq_mshr_miss_latency::total    120707557                       # number of ReadExReq MSHR miss cycles
system.l3cache.ReadExReq_mshr_miss_rate::.cpu.data     0.005020                       # mshr miss rate for ReadExReq accesses
system.l3cache.ReadExReq_mshr_miss_rate::total     0.005014                       # mshr miss rate for ReadExReq accesses
system.l3cache.ReadExReq_avg_mshr_miss_latency::.cpu.data 90349.967814                       # average ReadExReq mshr miss latency
system.l3cache.ReadExReq_avg_mshr_miss_latency::total 90349.967814                       # average ReadExReq mshr miss latency
system.l3cache.ReadSharedReq_hits::.cpu.inst       364056                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_hits::.cpu.data       151763                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_hits::.cpu.dcache.prefetcher       274866                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_hits::.cpu.l2cache.prefetcher       106887                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_hits::total       897572                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_misses::.cpu.inst         3458                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_misses::.cpu.data         1402                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_misses::.cpu.dcache.prefetcher        15787                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_misses::.cpu.l2cache.prefetcher        12399                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_misses::total        33046                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_miss_latency::.cpu.inst    312231115                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_miss_latency::.cpu.data    132120373                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_miss_latency::.cpu.dcache.prefetcher   2746885199                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_miss_latency::.cpu.l2cache.prefetcher   2099026858                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_miss_latency::total   5290263545                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_accesses::.cpu.inst       367514                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_accesses::.cpu.data       153165                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_accesses::.cpu.dcache.prefetcher       290653                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_accesses::.cpu.l2cache.prefetcher       119286                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_accesses::total       930618                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_miss_rate::.cpu.inst     0.009409                       # miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_miss_rate::.cpu.data     0.009154                       # miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_miss_rate::.cpu.dcache.prefetcher     0.054316                       # miss rate for ReadSharedReq accesses
